business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,type,address_num
lwGYjicqmjZqbPq_ZPS3_w,JT Whitney's Pub & Brewery,,674 S Whitney Way,Madison,WI,53711.0,43.0515656,-89.4737468,3.5,5,0,"[u'Alcohol: full_bar', u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'CoatCheck: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': True}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WheelchairAccessible: True']","[u'American (New)', u'Restaurants', u'Food', u'Bars', u'Pubs', u'Nightlife', u'Breweries']",,business,674
RMkBZDwEbcv5Ctd-a2A0Lw,Gino's Italian Deli,,4606 Verona Rd,Madison,WI,53711.0,43.035168,-89.456344,4.0,54,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'Food', u'Italian', u'Grocery', u'Delis', u'Pizza', u'Specialty Food']","[u'Monday 9:0-20:0', u'Tuesday 9:0-20:0', u'Wednesday 9:0-20:0', u'Thursday 9:0-20:0', u'Friday 9:0-20:0', u'Saturday 9:0-19:0', u'Sunday 11:0-17:0']",business,4606
CQNq2sgLokwOVf4OL-19Hg,King of Falafel,Capitol,453 W Gilman St,Madison,WI,53703.0,43.07347,-89.394823,4.0,9,0,"[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True']","[u'Restaurants', u'Mediterranean', u'Falafel', u'Middle Eastern']",,business,453
x8EXXJpcbrIeaVefej2aJw,Takara,,696 S Whitney Way,Madison,WI,53774.0,43.0503272,-89.4745296,3.5,83,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BYOB: False', u'BYOBCorkage: no', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no', u'BikeParking: True']","[u'Restaurants', u'Sushi Bars', u'Japanese']","[u'Monday 11:0-14:30', u'Monday 16:30-22:0', u'Tuesday 11:0-14:30', u'Tuesday 16:30-22:0', u'Wednesday 11:0-14:30', u'Wednesday 16:30-22:0', u'Thursday 11:0-14:30', u'Thursday 16:30-22:0', u'Friday 11:0-14:30', u'Saturday 11:0-14:30', u'Sunday 13:0-22:0']",business,696
G099MT9cwtwgdsR71JLp6w,Osteria Papavero,Capitol,128 E Wilson St,Madison,WI,53703.0,43.0741386458,-89.379345444,4.0,129,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': True, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: False', u'WheelchairAccessible: True', u'WiFi: no']","[u'Italian', u'Restaurants']","[u'Monday 11:0-14:0', u'Monday 17:0-22:0', u'Tuesday 11:0-14:0', u'Tuesday 17:0-22:0', u'Wednesday 11:0-14:0', u'Wednesday 17:0-22:0', u'Thursday 11:0-14:0', u'Thursday 17:0-22:0', u'Friday 11:0-14:0', u'Friday 17:0-22:0', u'Saturday 17:0-22:0']",business,128
hvazqoUUIZEISCu5CiWKPA,Arbat,,3000 Cahill Main,Madison,WI,53711.0,43.0179055,-89.4239869,4.5,6,0,"[u'Alcohol: full_bar', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'WheelchairAccessible: True']","[u'Russian', u'Restaurants']",,business,3000
-D9NFU_SZpp5J7VCSsPp1Q,Mirch Masala,Capitol,449 State St,Madison,WI,53703.0,43.074475,-89.393396,4.0,39,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Himalayan/Nepalese', u'Indian']",,business,449
qkDlRkNfrXE_4t2vMrTo0A,Paisan's,Capitol,131 W Wilson St,Madison,WI,53703.0,43.070715,-89.383068,3.0,125,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BYOB: False', u'BYOBCorkage: no', u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no', u'HasTV: True']","[u'Pizza', u'Restaurants', u'Italian']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-23:0', u'Saturday 11:0-23:0', u'Sunday 11:0-22:0']",business,131
zCTIWjTp5c8FsJre4afpHg,Monkeyshines Bar & Grill,,6209 McKee Rd,Fitchburg,WI,53719.0,43.0146735758,-89.4753507621,2.5,19,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'DriveThru: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WiFi: free']","[u'Nightlife', u'American (Traditional)', u'Burgers', u'Restaurants', u'Bars']","[u'Monday 11:0-1:30', u'Tuesday 11:0-1:30', u'Wednesday 11:0-1:30', u'Thursday 11:0-1:30', u'Friday 11:0-2:0', u'Saturday 8:0-2:0', u'Sunday 8:0-1:0']",business,6209
k7-UuMFIGcbgmP6RY0Gn_Q,Crave Restaurant & Lounge,Capitol,201 W Gorham St,Madison,WI,53703.0,43.075138,-89.39081,3.5,7,0,"[u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'OutdoorSeating: False', u'RestaurantsPriceRange2: 2', u'Smoking: no']","[u'Nightlife', u'Bars', u'Lounges', u'Restaurants']",,business,201
K6LwZagSz-cUrCcVemXrlA,Silver Mine Subs,Capitol,328 Gorham St,Madison,WI,53703.0,43.0743272,-89.3925638,3.5,18,0,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Sandwiches', u'Restaurants']","[u'Monday 10:0-3:0', u'Tuesday 10:0-3:0', u'Wednesday 10:0-3:0', u'Thursday 10:0-3:0', u'Friday 10:0-3:0', u'Saturday 10:0-3:0', u'Sunday 10:0-3:0']",business,328
tnRZmWnVnq25S0Hd4h-L_A,Las Cazuelas,Capitol,15 N Butler St,Madison,WI,53703.0,43.0771243,-89.3815107,2.5,8,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True']","[u'Mexican', u'Restaurants']",,business,15
hgktkdzUUvKfx2XITRn-Kw,Quaker Steak & Lube,Capitol,222 W Gorham St,Madison,WI,53703.0,43.0750404,-89.3915776,3.5,14,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'DriveThru: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: loud', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'American (Traditional)', u'Burgers', u'Restaurants', u'Chicken Wings']","[u'Monday 11:0-0:0', u'Tuesday 11:0-0:0', u'Wednesday 11:0-0:0', u'Thursday 11:0-0:0', u'Friday 11:0-2:30', u'Saturday 10:0-2:30', u'Sunday 11:0-23:0']",business,222
oezMXnkdUQMuMH7RuKaiyw,Mediterranean Cafe,Capitol,625 State St,Madison,WI,53703.0,43.0748734,-89.3964524,4.5,166,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: False', u""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsCounterService: True', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: False', u'WiFi: no']","[u'Mediterranean', u'Greek', u'Restaurants']","[u'Monday 10:0-16:0', u'Tuesday 10:0-16:30', u'Wednesday 10:0-16:30', u'Thursday 10:0-16:30', u'Friday 10:0-16:30', u'Saturday 10:0-16:30']",business,625
3QkeQGsghxmtHyK2q1_xsQ,CoCoLiquot,Capitol,225 King St,Madison,WI,53703.0,43.0744019,-89.379518,3.5,7,0,"[u'BYOB: False', u'BYOBCorkage: yes_free', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Corkage: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsAttire: dressy', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: False', u'WheelchairAccessible: False']",[u'Restaurants'],,business,225
fcQDwASYxBGQHiMIJadw-Q,Angelic Brewing Co,Capitol,322 W Johnson St,Madison,WI,53703.0,43.074154,-89.391323,3.0,10,0,"[u'Alcohol: full_bar', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True']","[u'Restaurants', u'American (Traditional)', u'Food', u'Breweries']",,business,322
5iFHDkcYp2PRllPzq1Qe_g,JD's,Capitol,317 N Bassett St,Madison,WI,53703.0,43.0730621,-89.3935416,3.0,8,0,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u'GoodForKids: False', u'HasTV: True', u'NoiseLevel: quiet', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True']","[u'Restaurants', u'American (New)']","[u'Monday 15:0-3:0', u'Tuesday 15:0-3:0', u'Wednesday 15:0-3:0', u'Thursday 15:0-3:0', u'Friday 15:0-3:0', u'Saturday 15:0-3:0', u'Sunday 15:0-3:0']",business,317
1EcTLweQoXJPjC-ETL_8fw,Falbo Bros. Pizzeria,,101 River Pl,Monona,WI,53716.0,43.0472713107,-89.3258428574,3.0,16,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Italian', u'Restaurants']","[u'Monday 16:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-0:0', u'Saturday 11:0-0:0', u'Sunday 16:0-21:0']",business,101
RJdV7djZZeH3jJadPhgVvw,Chautara Restaurant,Capitol,334 State St,Madison,WI,53703.0,43.0748088,-89.3910219,3.5,52,0,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsCounterService: False', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Himalayan/Nepalese', u'Restaurants']",,business,334
