R,apikey,id,name,url,location,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,offers,thumb,user_rating,photos_url,menu_url,featured_image,has_online_delivery,is_delivering_now,deeplink,has_table_booking,events_url,establishment_types,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,address_num
"OrderedDict([(u'res_id', 17501785)])",1719841032c7a280070d7a7a197fd150,17501785,Milio's Sandwiches,https://www.zomato.com/madison-wi/milios-sandwiches-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2932 Fish Hatchery Rd, Fitchburg, WI 53713'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0282000000'), (u'longitude', u'-89.4116000000'), (u'zipcode', u'53713'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,Sandwich,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'8')])",https://www.zomato.com/madison-wi/milios-sandwiches-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/milios-sandwiches-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501785,0,https://www.zomato.com/madison-wi/milios-sandwiches-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2932 Fish Hatchery Rd, Fitchburg, WI 53713",Fitchburg,Madison,1264,43.0282,-89.4116,53713.0,216,"Fitchburg, Madison",2932
"OrderedDict([(u'res_id', 17501786)])",1719841032c7a280070d7a7a197fd150,17501786,Monkeyshines,https://www.zomato.com/madison-wi/monkeyshines-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'6209 McKee Rd, Fitchburg, WI 53719'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0154000000'), (u'longitude', u'-89.4757000000'), (u'zipcode', u'53719'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"Burger, Pizza, Bar Food",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'31')])",https://www.zomato.com/madison-wi/monkeyshines-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/monkeyshines-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501786,0,https://www.zomato.com/madison-wi/monkeyshines-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"6209 McKee Rd, Fitchburg, WI 53719",Fitchburg,Madison,1264,43.0154,-89.4757,53719.0,216,"Fitchburg, Madison",6209
"OrderedDict([(u'res_id', 17501787)])",1719841032c7a280070d7a7a197fd150,17501787,Noodles & Company,https://www.zomato.com/madison-wi/noodles-company-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2981 Triverton Pike Dr, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0168000000'), (u'longitude', u'-89.4290000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"International, Thai",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'76')])",https://www.zomato.com/madison-wi/noodles-company-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/noodles-company-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501787,0,https://www.zomato.com/madison-wi/noodles-company-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2981 Triverton Pike Dr, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0168,-89.429,53711.0,216,"Fitchburg, Madison",2981
"OrderedDict([(u'res_id', 17501788)])",1719841032c7a280070d7a7a197fd150,17501788,Pancake Cafe,https://www.zomato.com/madison-wi/pancake-cafe-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'6220 Nesbitt Rd Ste B, Fitchburg, WI 53719'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0099000000'), (u'longitude', u'-89.4795000000'), (u'zipcode', u'53719'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,Breakfast,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'176')])",https://www.zomato.com/madison-wi/pancake-cafe-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/pancake-cafe-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501788,0,https://www.zomato.com/madison-wi/pancake-cafe-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"6220 Nesbitt Rd Ste B, Fitchburg, WI 53719",Fitchburg,Madison,1264,43.0099,-89.4795,53719.0,216,"Fitchburg, Madison",6220
"OrderedDict([(u'res_id', 17501789)])",1719841032c7a280070d7a7a197fd150,17501789,Panera Bread,https://www.zomato.com/madison-wi/panera-bread-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2960 Cahill Main Ste A, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0181000000'), (u'longitude', u'-89.4233000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,Sandwich,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'51')])",https://www.zomato.com/madison-wi/panera-bread-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/panera-bread-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501789,0,https://www.zomato.com/madison-wi/panera-bread-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2960 Cahill Main Ste A, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0181,-89.4233,53711.0,216,"Fitchburg, Madison",2960
"OrderedDict([(u'res_id', 17501790)])",1719841032c7a280070d7a7a197fd150,17501790,Papa Murphy's Pizza,https://www.zomato.com/madison-wi/papa-murphys-pizza-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2980 Cahill Main Ste 109, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0188000000'), (u'longitude', u'-89.4223000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"Fast Food, Pizza",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'22')])",https://www.zomato.com/madison-wi/papa-murphys-pizza-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/papa-murphys-pizza-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501790,0,https://www.zomato.com/madison-wi/papa-murphys-pizza-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2980 Cahill Main Ste 109, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0188,-89.4223,53711.0,216,"Fitchburg, Madison",2980
"OrderedDict([(u'res_id', 17501791)])",1719841032c7a280070d7a7a197fd150,17501791,Picasso's Pizza,https://www.zomato.com/madison-wi/picassos-pizza-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'5266 Williamsburg Way, Fitchburg, WI 53719'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0243000000'), (u'longitude', u'-89.4697000000'), (u'zipcode', u'53719'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"American, Italian, Pizza",25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'80')])",https://www.zomato.com/madison-wi/picassos-pizza-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/picassos-pizza-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501791,0,https://www.zomato.com/madison-wi/picassos-pizza-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"5266 Williamsburg Way, Fitchburg, WI 53719",Fitchburg,Madison,1264,43.0243,-89.4697,53719.0,216,"Fitchburg, Madison",5266
"OrderedDict([(u'res_id', 17501792)])",1719841032c7a280070d7a7a197fd150,17501792,Pizza Pit Extreme,https://www.zomato.com/madison-wi/pizza-pit-extreme-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2936 Fish Hatchery Rd, Fitchburg, WI 53713'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0281000000'), (u'longitude', u'-89.4116000000'), (u'zipcode', u'53713'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"Pizza, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'11')])",https://www.zomato.com/madison-wi/pizza-pit-extreme-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/pizza-pit-extreme-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501792,0,https://www.zomato.com/madison-wi/pizza-pit-extreme-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2936 Fish Hatchery Rd, Fitchburg, WI 53713",Fitchburg,Madison,1264,43.0281,-89.4116,53713.0,216,"Fitchburg, Madison",2936
"OrderedDict([(u'res_id', 17501793)])",1719841032c7a280070d7a7a197fd150,17501793,Pizza Hut,https://www.zomato.com/madison-wi/pizza-hut-1-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2935 S Fish Hatchery Rd, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0151000000'), (u'longitude', u'-89.4257000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"Fast Food, Pizza",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'18')])",https://www.zomato.com/madison-wi/pizza-hut-1-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/pizza-hut-1-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501793,0,https://www.zomato.com/madison-wi/pizza-hut-1-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2935 S Fish Hatchery Rd, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0151,-89.4257,53711.0,216,"Fitchburg, Madison",2935
"OrderedDict([(u'res_id', 17501794)])",1719841032c7a280070d7a7a197fd150,17501794,Popeyes Louisiana Kitchen,https://www.zomato.com/madison-wi/popeyes-louisiana-kitchen-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2844 Fish Hatchery Rd, Fitchburg, WI 53713'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0301250000'), (u'longitude', u'-89.4103620000'), (u'zipcode', u'53713'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'28')])",https://www.zomato.com/madison-wi/popeyes-louisiana-kitchen-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/popeyes-louisiana-kitchen-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501794,0,https://www.zomato.com/madison-wi/popeyes-louisiana-kitchen-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2844 Fish Hatchery Rd, Fitchburg, WI 53713",Fitchburg,Madison,1264,43.030125,-89.410362,53713.0,216,"Fitchburg, Madison",2844
"OrderedDict([(u'res_id', 17501796)])",1719841032c7a280070d7a7a197fd150,17501796,Qdoba Mexican Grill,https://www.zomato.com/madison-wi/qdoba-mexican-grill-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'5401 Caddis Bnd, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0193000000'), (u'longitude', u'-89.4197000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"Fast Food, Mexican",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'37')])",https://www.zomato.com/madison-wi/qdoba-mexican-grill-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/qdoba-mexican-grill-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501796,0,https://www.zomato.com/madison-wi/qdoba-mexican-grill-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"5401 Caddis Bnd, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0193,-89.4197,53711.0,216,"Fitchburg, Madison",5401
"OrderedDict([(u'res_id', 17501797)])",1719841032c7a280070d7a7a197fd150,17501797,Quivey's Grove,https://www.zomato.com/madison-wi/quiveys-grove-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'6261 Nesbitt Rd, Fitchburg, WI 53719'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0088000000'), (u'longitude', u'-89.4810000000'), (u'zipcode', u'53719'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"American, European, Steak",40,3,$,[],,"OrderedDict([(u'aggregate_rating', u'4.0'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'266')])",https://www.zomato.com/madison-wi/quiveys-grove-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/quiveys-grove-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501797,0,https://www.zomato.com/madison-wi/quiveys-grove-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"6261 Nesbitt Rd, Fitchburg, WI 53719",Fitchburg,Madison,1264,43.0088,-89.481,53719.0,216,"Fitchburg, Madison",6261
"OrderedDict([(u'res_id', 17501800)])",1719841032c7a280070d7a7a197fd150,17501800,Rolling Pin Bake Shop,https://www.zomato.com/madison-wi/rolling-pin-bake-shop-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2935 S Fish Hatchery Rd, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0151000000'), (u'longitude', u'-89.4258000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,"Breakfast, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'69')])",https://www.zomato.com/madison-wi/rolling-pin-bake-shop-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/rolling-pin-bake-shop-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501800,0,https://www.zomato.com/madison-wi/rolling-pin-bake-shop-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2935 S Fish Hatchery Rd, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0151,-89.4258,53711.0,216,"Fitchburg, Madison",2935
"OrderedDict([(u'res_id', 17501802)])",1719841032c7a280070d7a7a197fd150,17501802,Schneid's Sports Bar & Grill,https://www.zomato.com/madison-wi/schneids-sports-bar-grill-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2952 Fish Hatchery Rd, Fitchburg, WI 53713'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0277000000'), (u'longitude', u'-89.4119000000'), (u'zipcode', u'53713'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,American,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.9'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'6')])",https://www.zomato.com/madison-wi/schneids-sports-bar-grill-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/schneids-sports-bar-grill-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501802,0,https://www.zomato.com/madison-wi/schneids-sports-bar-grill-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2952 Fish Hatchery Rd, Fitchburg, WI 53713",Fitchburg,Madison,1264,43.0277,-89.4119,53713.0,216,"Fitchburg, Madison",2952
"OrderedDict([(u'res_id', 17501803)])",1719841032c7a280070d7a7a197fd150,17501803,Starbucks,https://www.zomato.com/madison-wi/starbucks-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2981 Triverton Pike Dr Ste 110, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0168000000'), (u'longitude', u'-89.4290000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,Coffee and Tea,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'27')])",https://www.zomato.com/madison-wi/starbucks-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/starbucks-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501803,0,https://www.zomato.com/madison-wi/starbucks-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2981 Triverton Pike Dr Ste 110, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0168,-89.429,53711.0,216,"Fitchburg, Madison",2981
"OrderedDict([(u'res_id', 17501805)])",1719841032c7a280070d7a7a197fd150,17501805,Subway,https://www.zomato.com/madison-wi/subway-3-fitchburg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1816 Mckee Rd, Fitchburg, WI 53711'), (u'locality', u'Fitchburg'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0153000000'), (u'longitude', u'-89.4576000000'), (u'zipcode', u'53711'), (u'country_id', 216), (u'locality_verbose', u'Fitchburg, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.6'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'12')])",https://www.zomato.com/madison-wi/subway-3-fitchburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/subway-3-fitchburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17501805,0,https://www.zomato.com/madison-wi/subway-3-fitchburg/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1816 Mckee Rd, Fitchburg, WI 53711",Fitchburg,Madison,1264,43.0153,-89.4576,53711.0,216,"Fitchburg, Madison",1816
